Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Nepal","NPL","Public sector wage premium, by occupational group: Elementary occupation (compared to formal wage employees)","BI.WAG.PREM.PB.EO",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by occupational group: Managers (compared to formal wage employees)","BI.WAG.PREM.PB.SN",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by occupational group: Professionals (compared to formal wage employees)","BI.WAG.PREM.PB.PN",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by occupational group: Technicians (compared to formal wage employees)","BI.WAG.PREM.PB.TN",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Gender wage premium in the private sector, by industry: Education (compared to male paid employees)","BI.WAG.PREM.PV.FM.ED",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Gender wage premium in the private sector, by industry: Health (compared to male paid employees)","BI.WAG.PREM.PV.FM.HE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Gender wage premium in the private sector, by occupation: Medical workers (compared to male paid employees)","BI.WAG.PREM.PV.FM.MW",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Gender wage premium in the private sector, by occupation: Teachers (compared to male paid employees)","BI.WAG.PREM.PV.FM.TS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Gender wage premium in the public sector, by industry: Core Public Administration (compared to male paid employees)","BI.WAG.PREM.PB.FM.CA",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Gender wage premium in the public sector, by industry: Education (compared to male paid employees)","BI.WAG.PREM.PB.FM.ED",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Gender wage premium in the public sector, by industry: Health (compared to male paid employees)","BI.WAG.PREM.PB.FM.HE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Gender wage premium in the public sector, by industry: Public Administration (compared to male paid employees)","BI.WAG.PREM.PB.FM.PA",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Gender wage premium in the public sector, by industry: Public Safety (compared to male paid employees)","BI.WAG.PREM.PB.FM.PS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Gender wage premium in the public sector, by industry: Social Security (compared to male paid employees)","BI.WAG.PREM.PB.FM.SS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.PV",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB.FL",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium for females, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.PB.FE.ED",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium for females, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.PB.FE.HE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium for females, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.PB.FE.MW",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium for females, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.PB.FE.TS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium for males, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.PB.MA.ED",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium for males, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.PB.MA.HE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium for males, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.PB.MA.MW",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium for males, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.PB.MA.TS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by education level (compared to formal wage employees)","BI.WAG.PREM.PB.ED",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by gender (compared to all private employees)","BI.WAG.PREM.PB.FM",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by industry: Education (compared to all private employees)","BI.WAG.PREM.PB.ED.PE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by industry: Education (compared to formal wage employees)","BI.WAG.PREM.PB.ED.WE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by industry: Health (compared to all private employees)","BI.WAG.PREM.PB.HE.PE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by industry: Health (compared to formal wage employees)","BI.WAG.PREM.PB.HE.WE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by occupation (compared to formal wage employees)","BI.WAG.PREM.PB.OC",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by occupation: Medical workers (compared to all private employees)","BI.WAG.PREM.PB.MW.PE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by occupation: Medical workers (compared to formal wage employees)","BI.WAG.PREM.PB.MW.WE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by occupation: Teacher (compared to all private employees)","BI.WAG.PREM.PB.TS.PE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","P-Value: Public sector wage premium, by occupation: Teacher (compared to formal wage employees)","BI.WAG.PREM.PB.TS.WE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Relative wage of Managers (using clerk as reference) in private sector","BI.WAG.PRVS.SN",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Relative wage of Managers (using clerk as reference) in public sector","BI.WAG.PUBS.SN",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Relative wage of Professionals (using clerk as reference) in private sector","BI.WAG.PRVS.PN",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Relative wage of Professionals (using clerk as reference) in public sector","BI.WAG.PUBS.PN",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Relative wage of Technicians (using clerk as reference) in private sector","BI.WAG.PRVS.TN",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Relative wage of Technicians (using clerk as reference) in public sector","BI.WAG.PUBS.TN",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Rural residents, as a share of private paid employees","BI.PWK.PRVS.RU.ZS",,,,,,,,,"0.754397809505463",,,,,"0.727591395378113","0.592004954814911",,,,,,,,
"Nepal","NPL","Rural residents, as a share of public paid employees","BI.PWK.PUBS.RU.ZS",,,,,,,,,"0.672631740570068",,,,,"0.685530483722687","0.546034157276154",,,,,,,,
"Nepal","NPL","Rural residents, as a share of public paid employees, by industry: Core Public Administration","BI.PWK.PUBS.RU.CA.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Rural residents, as a share of public paid employees, by industry: Education","BI.PWK.PUBS.RU.ED.ZS",,,,,,,,,,,,,,"0.850475549697876","0.646868884563446",,,,,,,,
"Nepal","NPL","Rural residents, as a share of public paid employees, by industry: Health","BI.PWK.PUBS.RU.HE.ZS",,,,,,,,,,,,,,"0.52049720287323","0.657135844230652",,,,,,,,
"Nepal","NPL","Rural residents, as a share of public paid employees, by industry: Public Administration","BI.PWK.PUBS.RU.PA.ZS",,,,,,,,,,,,,,"0.411008477210999","0.450293928384781",,,,,,,,
"Nepal","NPL","Rural residents, as a share of public paid employees, by industry: Public Safety","BI.PWK.PUBS.RU.PS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Rural residents, as a share of public paid employees, by industry: Social Security","BI.PWK.PUBS.RU.SS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Rural residents, as a share of public paid employees, by industry: Teachers","BI.PWK.PUBS.RU.TS.ZS",,,,,,,,,,,,,,"0.852733254432678","0.636038064956665",,,,,,,,
"Nepal","NPL","Rural residents, as a share of public paid employees, by occupation: Medical workers","BI.PWK.PUBS.RU.MW.ZS",,,,,,,,,,,,,,"0.736236095428467","0.73021525144577",,,,,,,,
"Nepal","NPL","Sample size","BI.POP.TOTL.CV",,,,,,,,,"47493",,,,,"10550","15431",,,,,,,,
"Nepal","NPL","Share of private paid employees with a contract","BI.PWK.PRVS.CT.ZS",,,,,,,,,"0.0348554253578186",,,,,,,,,,,,,,
"Nepal","NPL","Share of private paid employees with health insurance","BI.PWK.PRVS.HS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Share of private paid employees with social security","BI.PWK.PRVS.SY.ZS",,,,,,,,,"0.0130136031657457",,,,,,,,,,,,,,
"Nepal","NPL","Share of private paid employees with union membership","BI.PWK.PRVS.UM.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Share of public paid employees with a contract","BI.PWK.PUBS.CT.ZS",,,,,,,,,"0.00723831355571747",,,,,,,,,,,,,,
"Nepal","NPL","Share of public paid employees with health insurance","BI.PWK.PUBS.HS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Share of public paid employees with social security","BI.PWK.PUBS.SY.ZS",,,,,,,,,"0.0550926327705383",,,,,,,,,,,,,,
"Nepal","NPL","Share of public paid employees with union membership","BI.PWK.PUBS.UM.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Social Security workers, as a share of public formal employees","BI.EMP.FRML.SS.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Social Security workers, as a share of public paid employees","BI.EMP.PWRK.SS.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Social Security workers, as a share of total public employees","BI.EMP.TOTL.SS.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Teachers, as a share of public formal employees","BI.EMP.FRML.TS.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Teachers, as a share of public paid employees","BI.EMP.PWRK.TS.PB.ZS",,,,,,,,,,,,,,"0.414721339941025","0.349898457527161",,,,,,,,
"Nepal","NPL","Teachers, as a share of public total employees","BI.EMP.TOTL.TS.PB.ZS",,,,,,,,,,,,,,"0.414183109998703","0.338989049196243",,,,,,,,
"Nepal","NPL","Wage bill as a percentage of GDP","BI.WAG.TOTL.GD.ZS","2.33756303787231","3.07060861587524","2.9630663394928","2.73361659049988","2.58172845840454","2.66709160804749","2.75734925270081","2.71399331092834","3.01287126541138","3.07175636291504","3.10028696060181","2.89141774177551","3.03850030899048","2.64943981170654","3.06901788711548","3.0641176700592","3.96157789230347","3.86188507080078","3.23012232780457","2.58968377113342","3.00033402442932","2.7508487701416","2.84758687019348"
"Nepal","NPL","Wage bill as a percentage of Public Expenditure","BI.WAG.TOTL.PB.ZS","20.4453582763672","23.7942123413086","22.8025684356689","22.8581867218018","21.8779678344727","22.1327705383301","24.6832485198975","20.7075958251953","22.496883392334","18.0873432159424","18.8392391204834","17.6870899200439","18.1204776763916","17.098072052002","18.5066719055176","17.3410263061523","20.8928451538086","16.3398456573486","11.5365257263184","9.47234344482422","10.8673734664917","9.9209623336792","10.3025617599487"
"Netherlands","NLD","Core Public Administration workers, as a share of public formal employees","BI.EMP.FRML.CA.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Core Public Administration workers, as a share of public paid employees","BI.EMP.PWRK.CA.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Core Public Administration workers, as a share of public total employees","BI.EMP.TOTL.CA.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Government economist (using mean)","BI.PWK.CMPA.GE.SM",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Government economist (using median)","BI.PWK.CMPA.GE.MD",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Hospital doctor (using mean)","BI.PWK.CMPA.HD.SM",,,,,,,,,,,,,,,,,,"1.94356431931493",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Hospital doctor (using median)","BI.PWK.CMPA.HD.MD",,,,,,,,,,,,,,,,,,"2.62942070053244",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Hospital nurse (using mean)","BI.PWK.CMPA.HN.SM",,,,,,,,,,,,,,,,,,"2.20537687163939",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Hospital nurse (using median)","BI.PWK.CMPA.HN.MD",,,,,,,,,,,,,,,,,,"2.94804428374424",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Judge (using mean)","BI.PWK.CMPA.JU.SM",,,,,,,,,,,,,,,,,,"1.65629053413794",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Judge (using median)","BI.PWK.CMPA.JU.MD",,,,,,,,,,,,,,,,,,"1.86569425891604",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Police officer (using mean)","BI.PWK.CMPA.PO.SM",,,,,,,,,,,,,,,,,,"2.66273205165823",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Police officer (using median)","BI.PWK.CMPA.PO.MD",,,,,,,,,,,,,,,,,,"3.58290827512568",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Primary school teacher (using mean)","BI.PWK.CMPA.PT.SM",,,,,,,,,,,,,,,,,,"2.19163609429095",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Primary school teacher (using median)","BI.PWK.CMPA.PT.MD",,,,,,,,,,,,,,,,,,"3.08865198508725",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Secondary school teacher (using mean)","BI.PWK.CMPA.ST.SM",,,,,,,,,,,,,,,,,,"2.64213843657799",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Secondary school teacher (using median)","BI.PWK.CMPA.ST.MD",,,,,,,,,,,,,,,,,,"3.86567370649156",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Senior official (using mean)","BI.PWK.CMPA.SN.SM",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: Senior official (using median)","BI.PWK.CMPA.SN.MD",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: University teacher (using mean)","BI.PWK.CMPA.UT.SM",,,,,,,,,,,,,,,,,,"1.86622098340373",,,,,
"Netherlands","NLD","Cross-country public sector pay comparison ratio, by occupation: University teacher (using median)","BI.PWK.CMPA.UT.MD",,,,,,,,,,,,,,,,,,"2.31988926312149",,,,,
"Netherlands","NLD","Education workers, as a share of public formal employees","BI.EMP.FRML.ED.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Education workers, as a share of public paid employees","BI.EMP.PWRK.ED.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Education workers, as a share of public total employees","BI.EMP.TOTL.ED.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Female to male wage ratio in the private sector (using mean)","BI.WAG.PRVS.FM.SM",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Female to male wage ratio in the private sector (using median)","BI.WAG.PRVS.FM.MD",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Female to male wage ratio in the public sector (using mean)","BI.WAG.PUBS.FM.SM",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Female to male wage ratio in the public sector (using median)","BI.WAG.PUBS.FM.MD",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees","BI.PWK.PRVS.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees by occupational group: Clerks","BI.PWK.PRVS.CK.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees by occupational group: Elementary occupation","BI.PWK.PRVS.EO.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees by occupational group: Managers","BI.PWK.PRVS.SN.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees by occupational group: Professionals","BI.PWK.PRVS.PN.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees by occupational group: Technicians","BI.PWK.PRVS.TN.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees by wage quintile: Quintile 1","BI.PWK.PRVS.FE.Q1.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees by wage quintile: Quintile 2","BI.PWK.PRVS.FE.Q2.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees by wage quintile: Quintile 3","BI.PWK.PRVS.FE.Q3.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees by wage quintile: Quintile 4","BI.PWK.PRVS.FE.Q4.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of private paid employees by wage quintile: Quintile 5","BI.PWK.PRVS.FE.Q5.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees","BI.PWK.PUBS.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by industry: Core Public Administration","BI.PWK.PUBS.CA.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by industry: Education","BI.PWK.PUBS.ED.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by industry: Health","BI.PWK.PUBS.HE.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by industry: Public Administration","BI.PWK.PUBS.PA.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by industry: Public Safety","BI.PWK.PUBS.PS.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by industry: Social Security","BI.PWK.PUBS.SS.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by industry: Teachers","BI.PWK.PUBS.TS.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by occupation: Medical workers","BI.PWK.PUBS.MW.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by occupational group: Clerks","BI.PWK.PUBS.CK.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by occupational group: Elementary occupation","BI.PWK.PUBS.EO.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by occupational group: Managers","BI.PWK.PUBS.SN.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD","Females, as a share of public paid employees by occupational group: Professionals","BI.PWK.PUBS.PN.FE.ZS",,,,,,,,,,,,,,,,,,,,,,,
